LAMMPS Description  # full

	3415 atoms
	5 atom types
	32 bonds
	7 bond types

0.0 10.0 xlo xhi
0.0 10.0 ylo yhi
0.0 10.0 zlo zhi

Masses

1 1.0  # HR
2 1.0  # PR
3 1.0  # SR
4 1.0  # W
5 1.0  # M

Atoms  # full

575	543	4	0.5340580756297526	0.6543156422452293	0.1897660017086093
1332	1300	4	0.5441183017296377	0.28510521188378823	0.02117021830535748
2646	2614	4	1.3965825204124171	0.5136922225236299	0.003918578484418317
1940	1908	4	1.5406659180264066	0.029630434146217223	0.515782811543507
230	198	4	1.7859665473813067	0.36251104498726106	0.22750843878082727
1710	1678	4	2.7401807406214163	0.5893744222515713	0.46944704740554394
2956	2924	4	3.4695271454106527	0.1715549183653914	0.23374968538792482
2923	2891	4	4.402935238516824	0.06984502228229678	0.19849134470229735
3268	3236	4	4.639680696965553	0.31003839851627457	0.1086774146682893
529	497	4	5.85399153861208	0.2014472847351683	0.3596177151616126
1523	1491	4	5.337574039061108	0.5224397775478211	0.39968006457068617
2189	2157	4	6.3036207794094015	0.16755278873660817	0.2532415124528304
3090	3058	4	6.906327220889633	0.35476651204447657	0.43885277266695477
2252	2220	4	8.347994319058643	0.5977754216550967	0.3096354685992093
2641	2609	4	8.74701891383239	0.04823958684936051	0.3605576147656424
1993	1961	4	9.969935718672428	0.5417543107515219	0.28044913341135475
780	748	4	9.506802818594258	0.2814714010516164	0.4728084550470921
837	805	4	1.0288651508796867	1.1943208163858425	0.20806261008280633
408	376	4	2.283831972038702	1.0306086111316182	0.5986270851289042
1285	1253	4	3.836458685721533	0.9705150033377732	0.2434760038858687
2649	2617	4	3.8244487967478578	1.1633685840451784	0.6227656619805271
2178	2146	4	4.289127355808073	1.2103984608681428	0.21028744559701965
1899	1867	4	5.152524460118234	0.9776714303503166	0.03479692620700625
9	2	3	6.351110437095545	1.1017093628945258	0.6224303011934025
6	2	1	6.537545577268102	1.3184037687915464	0.3946391252432278
7	2	2	6.56790412017798	1.221372176168344	0.4428892715034365
28	6	2	7.378794198420658	0.8543680736130207	0.0024061060766318726
30	6	3	7.514883394322117	0.9226509656707313	0.14544838733114474
1422	1390	4	8.589046649728067	1.04554627513267	0.07592976699420845
711	679	4	8.55706553384182	1.222313711940732	0.5127838299271754
271	239	4	9.62919321711411	1.0938901186280605	0.6335699089318823
576	544	4	0.5170411964308432	1.48488504014004	0.23845847797825612
3306	3274	4	0.215034666500861	1.4744329665166558	0.6417044464013975
729	697	4	1.4202280084582217	1.7401361090109184	0.1485355918634588
3097	3065	4	2.635737226603109	1.524816990775001	0.14024048535409084
1466	1434	4	3.1937992303542173	1.9242437322689279	0.17064918676929694
2739	2707	4	3.76733080663237	1.8322498927384334	0.3781386536429935
2552	2520	4	5.099520579186656	1.5778990777394066	0.05571488346633066
2437	2405	4	5.364144510971815	1.6138607304507893	0.15887089385518663
8	2	2	6.138271276353222	1.3685962166113272	0.4112498450387523
10	2	3	6.08260021453703	1.5104775907089187	0.5073278647733758
887	855	4	7.902869838977975	1.7302815979132573	0.3087289066258576
2697	2665	4	7.369786395146943	1.6534042264793445	0.3439210590464088
542	510	4	9.09754779759448	1.6828397944571407	0.4795274342254816
2675	2643	4	0.4622494568025394	2.148571361143826	0.23392451214871654
1678	1646	4	1.5057090485680509	2.1501526670935656	0.6150257619899988
2820	2788	4	1.8035305420534031	2.6183989493202495	0.34048245293734525
1862	1830	4	2.392168020716723	2.0534157689565187	0.31461784809663373
1511	1479	4	3.988046580405008	2.5658874330054338	0.10783780609210686
545	513	4	4.38766685155503	2.020735727517224	0.012619050656997546
1243	1211	4	5.150957032272182	2.42695353475482	0.15371554342626875
2274	2242	4	5.119651952737677	2.303674622109338	0.4316235807001115
1620	1588	4	6.591701315101563	2.3754980860464	0.3409223223688601
