LAMMPS data file via write_data, version 29 Oct 2020, timestep = 35000

3431 atoms
3 atom types
48 bonds
3 bond types

0.0 10.0 xlo xhi
0.0 10.0 ylo yhi
0.0 10.0 zlo zhi

Masses

1 1
2 1
3 1

Pair Coeffs # dpd

1 25 1
2 25 1
3 25 1

Bond Coeffs # harmonic

1 4 1
2 4 1
3 4 1

Atoms # bond

1171 1123 3 0.05001639125723482 0.6120288445941509 0.397958659838196 6 -2 2
2019 1971 3 0.67389164412903 0.1775657076548716 0.2052147991571436 2 -1 0
26 4 2 1.3139529837437407 0.6275052668444496 0.2003468066114646 2 1 3
1905 1857 3 1.9694420607512013 0.04793627249392142 0.06032208822092942 5 5 2
27 4 2 1.5897548996122706 0.4870795322693798 0.34088453338895536 2 1 3
3336 3288 3 3.3667073497128457 0.4636877157527721 0.25191557512776486 5 9 5
141 93 3 4.346027908588639 0.5423515725664197 0.29224636745102356 -1 4 -1
1873 1825 3 5.11628701948129 0.5761485172667032 0.3424183454789136 1 -4 -1
419 371 3 5.517424325056137 0.31154709514757073 0.07933556784083962 2 -1 0
2780 2732 3 7.425407939926109 0.40391161365934447 0.15489864712854967 -3 -2 2
1449 1401 3 8.520730584000898 0.028514968609278754 0.5133888984350811 3 5 -6
596 548 3 8.049261039121614 0.44894510784649244 0.01815314799270116 0 3 3
2432 2384 3 8.030658510166084 0.0975384310601319 0.021884062477216304 -2 1 4
3356 3308 3 9.021061989004643 0.4097875294843852 0.6138108045126806 -1 4 -3
3229 3181 3 9.68252140236131 0.7052879803514888 0.47834131823591663 0 -2 3
3070 3022 3 9.786687047915413 0.20362412565274274 0.18414797304311503 -3 -7 -3
1875 1827 3 0.3640033772026339 1.320984796694167 0.666650030943869 -3 2 7
502 454 3 0.48667697706601215 1.1517167203990053 0.2782016913269967 -1 0 -2
28 4 2 1.305385271348122 0.7484035957184553 0.4736872119667447 2 1 3
1137 1089 3 1.6034900734611912 1.3348222429536656 0.6939760820198212 -4 -1 -6
24 4 2 1.4331746244322268 0.7900239362760102 0.16008732208676074 2 1 3
1882 1834 3 2.596336660751375 0.9111751519633908 0.08900089606706421 -6 4 8
935 887 3 2.584718318545278 0.7287111610475987 0.6188639063550231 4 3 -1
2156 2108 3 2.3664118222362864 1.250977670720883 0.6904648618929976 -5 -2 -1
3152 3104 3 3.2917941575903638 1.0959881374086553 0.5943182047221576 2 3 1
608 560 3 3.407395978494337 0.9352220416411517 0.12557348020147885 -5 4 -1
723 675 3 3.964458645984156 1.0256328055454293 0.22662465428074138 3 -1 -3
3210 3162 3 5.278737371391674 0.8514357497751833 0.25276462918141057 2 5 -3
350 302 3 5.661823192986399 1.2445415220304608 0.6930935322020071 -2 -1 5
1409 1361 3 5.583216752874849 1.3996302104784566 0.25498144202833845 0 1 -4
188 140 3 5.952317371893015 0.9345810792239811 0.1862968322248409 -3 0 1
1439 1391 3 6.450813529404941 0.7806404785208185 0.6942077683811181 -1 0 2
2626 2578 3 7.062909084891632 0.9051162465714 0.16803808217806776 1 -5 2
2880 2832 3 7.641569753985441 0.878595860578091 0.6696189688351125 0 -1 11
2687 2639 3 7.971439384213382 1.2911512940846417 0.7067256609313093 2 2 2
255 207 3 7.49191121883797 0.7234334303647886 0.3583507874748895 2 -3 1
2920 2872 3 8.52581682251752 0.7623143524492165 0.4246985128664237 -3 -2 -2
3323 3275 3 9.22499778585394 1.1430784607388342 0.5392174321945817 1 3 7
2146 2098 3 8.678149024229185 1.3702892545025847 0.555299259766162 7 6 1
138 90 3 9.390773819028547 1.395246311600934 0.24937464959500333 -4 4 0
2108 2060 3 0.13039733293572447 1.8112327716567822 0.5194205232487505 -2 1 0
1030 982 3 0.8841189212247988 1.434186101462921 0.6062437378737583 3 3 5
1425 1377 3 1.4718611036077993 1.9214648323554488 0.15635451642605003 -1 1 3
2112 2064 3 2.0440357514069154 1.7101634470122231 0.22264501688472968 2 2 1
2775 2727 3 2.9595737482195195 1.972282412376729 0.688473274780918 3 0 -1
1933 1885 3 2.7306678638904742 1.6939527885593315 0.3557687670584457 2 1 3
2370 2322 3 3.8347997200425445 1.7230082963186941 0.503247559097539 0 -7 -2
2348 2300 3 4.449666789003723 2.095525489789219 0.2556308932665072 -4 0 8
1352 1304 3 5.216305952384896 1.875213822597656 0.2513001298595455 4 3 -2
2306 2258 3 6.460550388234412 1.5568040397963072 0.32293317368653524 1 -6 -3
2010 1962 3 6.446757636630218 1.794542758389885 0.6479532225514324 2 0 0
1029 981 3 7.453019736382887 1.8119665540574428 0.666128676027379 0 -4 5
3105 3057 3 7.37115297862526 2.133656389384309 0.09120702870623276 -1 -4 3
1123 1075 3 8.180988420095066 1.518628425765962 0.3379712673858392 -3 0 0
864 816 3 8.12862831329225 2.011584277439637 0.1150392181802263 -1 -4 1
283 235 3 8.816163289545512 1.7506238971634664 0.4372361925544619 0 -6 -4
1196 1148 3 9.508540786359413 1.9351891848691238 0.30556457255891306 0 3 -1
1089 1041 3 0.3442248215714529 2.1762358025110995 0.34220488686279155 0 1 4
1530 1482 3 0.9327245414150854 2.225486635707047 0.6729533637501794 -3 2 0
2982 2934 3 0.7736345201179277 2.5957338513991552 0.4052721132230304 2 -2 2
1238 1190 3 2.319451676922799 2.67371977041649 0.5526976149232612 1 1 -3
1281 1233 3 2.975793790297766 2.457745862501719 0.07956228986083827 1 0 0
3422 3374 3 3.5045809762575133 2.5497634021755093 0.33047228896927594 11 -1 -1
756 708 3 4.055693092660758 2.403282861019721 0.5127196981447395 0 -1 1
726 678 3 5.092166094368513 2.808844189074347 0.2050502811082127 -7 4 3
3035 2987 3 5.736417752664155 2.289921898764003 0.48348823093231225 -2 0 0
663 615 3 6.600023257415092 2.762785087279803 0.5209241892272938 -6 1 0
487 439 3 6.078379058226716 2.514848447393493 0.25494526494776143 3 -2 -1
2241 2193 3 7.0508923745831265 2.7920095525667263 0.35403473133576624 -2 -2 0
88 40 3 7.359593528269279 2.819300428772332 0.4768660297238191 1 1 -4
3144 3096 3 8.078327248441703 2.8433856307424037 0.34462444149973903 1 -2 1
1391 1343 3 8.919992014539128 2.777875652646826 0.39750839400273946 -3 -2 -5
294 246 3 8.693135728519069 2.83696559107322 0.07426358003023559 1 4 2
3351 3303 3 9.475800092710053 2.2531420986146644 0.207546094133335 6 3 0
3100 3052 3 0.8287188371711881 3.1648080831217635 0.6476498427203881 -2 2 2
1733 1685 3 1.1193157872411728 2.9953043343294 0.6814597881275974 4 0 -1
1529 1481 3 1.8932458957226956 3.020421318569997 0.45920588603917756 2 3 3
623 575 3 2.3700515605297166 3.5460345320382665 0.24696174677078503 0 1 6
2843 2795 3 3.5424975752449153 3.0534310565836824 0.14055240300443464 -3 -7 4
2682 2634 3 4.035554888796016 3.544089589201893 0.7123517822606112 0 0 -1
1237 1189 3 4.814873926997606 3.357780522967781 0.1920622692974941 0 3 -1
2822 2774 3 5.756125306387373 3.1260518169693814 0.22432802480647687 -1 -2 0
2318 2270 3 7.052132726377641 3.2248270296028774 0.5589693745598565 0 -6 3
2927 2879 3 8.10512738935669 3.346967563482583 0.3536856356399706 -5 2 -6
2726 2678 3 9.589296475285517 3.522005277359199 0.2824471580835134 2 -4 4
1928 1880 3 9.952633614036168 2.888486958028965 0.5900122182367445 -4 -6 0
543 495 3 0.14529340508729405 4.047332722033721 0.7000981351120614 5 2 0
2544 2496 3 0.14045608041912172 4.086386344617561 0.12487989906699862 -3 2 2
436 388 3 1.2594288525544304 3.6030987869246993 0.26249623061655003 -5 0 9
1671 1623 3 1.4782609704743008 3.759274672744206 0.6275953477192827 0 -6 -1
2524 2476 3 1.793287121273199 3.9771945251335654 0.062402091939416114 -2 1 3
878 830 3 2.7447126885585402 3.9994766083231372 0.6073560084909545 -3 4 4
3337 3289 3 3.640591165953403 3.9557511956989613 0.5658044156494625 0 0 -3
2850 2802 3 3.518358525635474 3.965584561351985 0.1489471413175662 -7 3 5
2399 2351 3 4.6650256779780355 4.275765620170021 0.48044231375799507 6 -5 1
2799 2751 3 4.285887778146973 4.164705358063022 0.05552197639513749 3 -3 -1
2323 2275 3 5.328920861448007 3.575331207300814 0.6274248553774435 -4 -2 0
2187 2139 3 5.927513630825367 4.280102697480191 0.4309605796355958 7 -3 1
1775 1727 3 5.43801976324212 3.9597491449813553 0.15001734344228543 -1 3 -2
835 787 3 6.2466311794726455 3.623529275062754 0.5919947756366233 -2 3 3
1943 1895 3 6.971508967591367 4.2264748672130095 0.6332749643442522 -4 5 1
1628 1580 3 6.91919964550859 3.76968984928196 0.21428950246219783 5 -5 2
384 336 3 7.445072884765462 3.6002018254825248 0.239163825616253 1 0 -3
